consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv
,,?,0.001,0,,,,,,stimuli/images/PICTURE_68.png,MILE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,candle,,,,,,,,,,,5,0,0,6,6,44,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_285.png,ADVICE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,carrot,,,,,,,,,,,2,0,0,7,7,12,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_160.png,FEET,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,wheelbarrow,,,,,,,,,,,6,0,0,8,8,58,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_467.png,DEMON,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,peg,,,,,,,,,,,3,0,0,9,9,23,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_708.png,CLIENT,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,monkey,,,,,,,,,,,1,0,0,10,10,5,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,scissors,,,,,,,,,,,6,0,0,11,11,56,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_302.png,FAMILY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,taxi,,,,,,,,,,,2,0,0,12,12,18,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_356.png,DANGER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,pawn,,,,,,,,,,,6,0,0,13,13,55,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_449.png,THING,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,bench,,,,,,,,,,,6,0,0,14,14,59,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_208.png,LOTS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,microphone,,,,,,,,,,,2,0,0,15,15,10,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,dart,,,,,,,,,,,6,0,0,16,16,50,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_255.png,AREA,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,shovel,,,,,,,,,,,3,0,0,17,17,22,1,,,,,,
,,T,15.005,0,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,windmill,,,,,,,,,,,4,0,0,18,18,32,1,,,,,,
,,S,15.017,0,,,,,,stimuli/images/PICTURE_708.png,PENNY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,monkey,,,,,,,,,,,4,0,0,19,19,31,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_95.png,STYLE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,suitcase,,,,,,,,,,,3,0,0,20,20,25,1,,,,,,
,,?,15.01,0,,,,,,stimuli/images/PICTURE_177.png,CARS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,mushroom,,,,,,,,,,,4,0,0,21,21,35,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,hanger,,,,,,,,,,,6,0,0,22,22,51,1,,,,,,
,,F,15.013,0,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,razor,,,,,,,,,,,4,0,0,23,23,34,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_308.png,KIND,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,dice,,,,,,,,,,,6,0,0,24,24,54,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_160.png,LEADER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,wheelbarrow,,,,,,,,,,,1,0,0,25,25,3,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_744.png,SAKE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,ring,,,,,,,,,,,2,0,0,26,26,17,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,gorilla,,,,,,,,,,,6,0,0,27,27,52,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_708.png,YARD,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,monkey,,,,,,,,,,,3,0,0,28,28,29,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_504.png,BODY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,wheel,,,,,,,,,,,1,0,0,29,29,8,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_692.png,MONTH,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,cherry,,,,,,,,,,,2,0,0,30,30,16,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_469.png,ARTIST,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,stool,,,,,,,,,,,1,0,0,31,31,6,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_233.png,IDEAS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,salt,,,,,,,,,,,3,0,0,32,32,28,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,pepper,,,,,,,,,,,3,0,0,33,33,20,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_453.png,DUDE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,scissors,,,,,,,,,,,3,0,0,34,34,27,1,,,,,,
,,?,0.006,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,dart,,,,,,,,,,,5,0,0,35,35,40,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,pencil,,,,,,,,,,,1,0,0,36,36,1,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_491.png,ROOF,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,rug,,,,,,,,,,,3,0,0,37,37,24,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_509.png,PHOTO,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,telephone,,,,,,,,,,,3,0,0,38,38,21,1,,,,,,
,,SY,15.006,0,,,,,,stimuli/images/PICTURE_488.png,STYLE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,sun,,,,,,,,,,,4,0,0,39,39,33,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_667.png,BATH,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,daisy,,,,,,,,,,,1,0,0,40,40,4,1,,,,,,
,,F,15.013,0,,,,,,stimuli/images/PICTURE_470.png,CASINO,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,motorbike,,,,,,,,,,,4,0,0,41,41,36,1,,,,,,
,,D,15.001,0,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,cart,,,,,,,,,,,4,0,0,42,42,39,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_314.png,GODS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,perfume,,,,,,,,,,,2,0,0,43,43,11,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_469.png,LETTER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,stool,,,,,,,,,,,5,0,0,44,44,42,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,runner,,,,,,,,,,,2,0,0,45,45,14,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_85.png,THING,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,diamond,,,,,,,,,,,2,0,0,46,46,15,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_208.png,MONTH,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,microphone,,,,,,,,,,,6,0,0,47,47,53,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,helmet,,,,,,,,,,,5,0,0,48,48,48,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,razor,,,,,,,,,,,2,0,0,49,49,13,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_314.png,SAKE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,perfume,,,,,,,,,,,1,0,0,50,50,7,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_688.png,CASINO,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,runner,,,,,,,,,,,1,0,0,51,51,2,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_308.png,ESTATE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,dice,,,,,,,,,,,5,0,0,52,52,46,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_339.png,PLENTY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,backpack,,,,,,,,,,,1,0,0,53,53,0,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_151.png,GIRL,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,tray,,,,,,,,,,,2,0,0,54,54,19,1,,,,,,
,,C,15.01,0,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,boot,,,,,,,,,,,4,0,0,55,55,37,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_380.png,DEATH,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,gorilla,,,,,,,,,,,5,0,0,56,56,49,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,cap,,,,,,,,,,,3,0,0,57,57,26,1,,,,,,
,,C,15.651,0,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,salt,,,,,,,,,,,4,0,0,58,58,38,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_208.png,THING,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,microphone,,,,,,,,,,,5,0,0,59,59,47,1,,,,,,
,,,,,,,,,,,,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,stimuli/learn-block1.csv
,,,,,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,tyre,,,,,,0,0,0,15,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,NATION,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,diamond,,,,,,0,1,1,5,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,cap,,,,,,0,2,2,2,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,RECORD,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,monkey,,,,,,0,3,3,58,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,stamp,,,,,,0,4,4,37,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,BOYS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,suitcase,,,,,,0,5,5,1,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,kettle,,,,,,0,6,6,27,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,CASINO,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,helmet,,,,,,0,7,7,20,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,MILLER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,suitcase,,,,,,0,8,8,56,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,anchor,,,,,,0,9,9,23,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_685.png,PENNY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,goose,,,,,,0,10,10,4,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,hanger,,,,,,0,11,11,7,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_564.png,BATH,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,spoon,,,,,,0,12,12,26,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,RIVER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,cathedral,,,,,,0,13,13,40,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,RIVER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,rug,,,,,,0,14,14,6,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,WRITER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,cathedral,,,,,,0,15,15,31,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,candle,,,,,,0,16,16,51,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LOTS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,bolt,,,,,,0,17,17,9,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,WRITER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,mushroom,,,,,,0,18,18,41,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,GIRL,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,basket,,,,,,0,19,19,45,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,calendar,,,,,,0,20,20,59,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,WRITER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,coin,,,,,,0,21,21,28,1,3,1,,,,,,,,,,,
